tourney_id,tourney_name,surface,draw_size,tourney_date,winner_id,loser_id,score,best_of,round
1994-580,Australian Open,Hard,128,1994-01-17,101774,101298,6-1 5-7 6-2 6-2,5,R32
1994-580,Australian Open,Hard,128,1994-01-17,101062,101123,4-6 5-7 6-3 6-4 6-3,5,R32
1994-580,Australian Open,Hard,128,1994-01-17,101613,101233,4-6 7-6(7) 6-3 6-3,5,R32
1994-580,Australian Open,Hard,128,1994-01-17,101948,100656,7-6(5) 6-2 7-6(4),5,R16
1994-580,Australian Open,Hard,128,1994-01-17,101320,210013,2-6 6-3 6-1 6-1,5,R16
1994-580,Australian Open,Hard,128,1994-01-17,101793,101965,6-3 6-4 6-2,5,R16
1994-580,Australian Open,Hard,128,1994-01-17,101964,101917,6-3 6-2 7-6(3),5,R16
1994-580,Australian Open,Hard,128,1994-01-17,101404,101334,6-3 6-3 6-2,5,R16
1994-580,Australian Open,Hard,128,1994-01-17,101222,101767,6-4 6-4 6-4,5,R16
1994-580,Australian Open,Hard,128,1994-01-17,101774,101552,6-7(3) 7-6(5) 6-3 6-3,5,R16
1994-580,Australian Open,Hard,128,1994-01-17,101613,101062,6-7(7) 6-2 6-7(3) 6-4 6-1,5,R16
1994-580,Australian Open,Hard,128,1994-01-17,101948,101320,7-6(4) 2-6 6-3 7-6(4),5,QF
1994-580,Australian Open,Hard,128,1994-01-17,101793,101964,7-6(7) 6-4 6-2,5,QF
1994-580,Australian Open,Hard,128,1994-01-17,101222,101404,6-2 6-3 6-4,5,QF
1994-580,Australian Open,Hard,128,1994-01-17,101774,101613,6-2 7-6(4) 7-6(5),5,QF
1994-580,Australian Open,Hard,128,1994-01-17,101948,101793,6-3 6-4 6-4,5,SF
1994-580,Australian Open,Hard,128,1994-01-17,101774,101222,3-6 7-6(7) 7-6(7) 7-6(4),5,SF
1994-580,Australian Open,Hard,128,1994-01-17,101948,101774,7-6(4) 6-4 6-4,5,F
1994-424,San Jose,Hard,32,1994-01-31,102021,102235,6-3 6-4,3,R32
1994-424,San Jose,Hard,32,1994-01-31,102202,101788,6-1 6-2,3,R32
1994-424,San Jose,Hard,32,1994-01-31,101805,101584,6-1 0-6 6-4,3,R32
1994-424,San Jose,Hard,32,1994-01-31,101179,101920,6-3 6-3,3,R32
1994-424,San Jose,Hard,32,1994-01-31,101026,100763,7-5 7-5,3,R32
1994-424,San Jose,Hard,32,1994-01-31,101214,101552,7-6(5) 6-3,3,R32
1994-424,San Jose,Hard,32,1994-01-31,101711,100284,6-4 7-5,3,R32
1994-424,San Jose,Hard,32,1994-01-31,101373,101789,7-6(4) 6-4,3,R32
1994-424,San Jose,Hard,32,1994-01-31,101746,101375,6-2 6-1,3,R32
1994-424,San Jose,Hard,32,1994-01-31,101761,101312,6-2 6-2,3,R32
1994-424,San Jose,Hard,32,1994-01-31,101543,101398,7-5 6-3,3,R32
1994-424,San Jose,Hard,32,1994-01-31,101890,101897,7-6(2) 6-4,3,R32
1994-424,San Jose,Hard,32,1994-01-31,100954,102042,6-3 6-3,3,R32
1994-424,San Jose,Hard,32,1994-01-31,102053,101647,6-2 6-4,3,R32
1994-424,San Jose,Hard,32,1994-01-31,101862,101750,6-1 7-6(5),3,R32
1994-424,San Jose,Hard,32,1994-01-31,101191,101783,6-2 6-2,3,R32
1994-424,San Jose,Hard,32,1994-01-31,102021,102202,6-3 6-2,3,R16
1994-424,San Jose,Hard,32,1994-01-31,101179,101805,6-1 6-4,3,R16
1994-424,San Jose,Hard,32,1994-01-31,101214,101026,3-6 6-2 6-3,3,R16
1994-424,San Jose,Hard,32,1994-01-31,101373,101711,6-4 6-2,3,R16
1994-424,San Jose,Hard,32,1994-01-31,101746,101761,7-6(4) 6-3,3,R16
1994-424,San Jose,Hard,32,1994-01-31,101543,101890,5-7 6-3 6-3,3,R16
1994-424,San Jose,Hard,32,1994-01-31,102053,100954,6-2 6-3,3,R16
1994-424,San Jose,Hard,32,1994-01-31,101191,101862,6-2 6-1,3,R16
1994-424,San Jose,Hard,32,1994-01-31,102021,101179,6-7(6) 6-1 6-3,3,QF
1994-424,San Jose,Hard,32,1994-01-31,101373,101214,6-4 6-4,3,QF
1994-424,San Jose,Hard,32,1994-01-31,101746,101543,1-6 6-1 7-5,3,QF
1994-424,San Jose,Hard,32,1994-01-31,101191,102053,3-6 6-4 6-2,3,QF
1994-424,San Jose,Hard,32,1994-01-31,102021,101373,7-5 4-6 6-3,3,SF
1994-424,San Jose,Hard,32,1994-01-31,101746,101191,6-4 6-4,3,SF
1994-424,San Jose,Hard,32,1994-01-31,101746,102021,3-6 6-3 7-5,3,F
1994-495,Dubai,Hard,32,1994-01-31,101843,101924,6-1 0-6 6-3,3,R32
1994-495,Dubai,Hard,32,1994-01-31,101889,101142,6-2 7-6(4),3,R32
1994-495,Dubai,Hard,32,1994-01-31,101806,101710,7-6(3) 5-7 6-3,3,R32
1994-495,Dubai,Hard,32,1994-01-31,101120,102154,6-2 6-2,3,R32
1994-495,Dubai,Hard,32,1994-01-31,101434,102247,4-6 7-5 6-2,3,R32
1994-495,Dubai,Hard,32,1994-01-31,101767,101582,6-1 6-4,3,R32
1994-495,Dubai,Hard,32,1994-01-31,101185,101377,6-4 6-2,3,R32
1994-495,Dubai,Hard,32,1994-01-31,101965,102257,6-4 6-4,3,R32
1994-495,Dubai,Hard,32,1994-01-31,100656,101594,6-1 6-2,3,R32
1994-495,Dubai,Hard,32,1994-01-31,101772,102148,3-6 6-1 6-2,3,R32
1994-495,Dubai,Hard,32,1994-01-31,102158,101962,6-3 2-6 6-3,3,R32
1994-495,Dubai,Hard,32,1994-01-31,101320,101723,7-6(4) 6-3,3,R32
1994-495,Dubai,Hard,32,1994-01-31,101334,101727,6-4 7-6(2),3,R32
1994-495,Dubai,Hard,32,1994-01-31,101567,102146,6-3 6-2,3,R32
1994-495,Dubai,Hard,32,1994-01-31,101510,101439,7-5 4-6 6-1,3,R32
1994-495,Dubai,Hard,32,1994-01-31,101404,101190,7-5 6-2,3,R32
1994-495,Dubai,Hard,32,1994-01-31,101843,101889,7-6(2) 3-6 6-1,3,R16
1994-495,Dubai,Hard,32,1994-01-31,101806,101120,7-5 6-3,3,R16
1994-495,Dubai,Hard,32,1994-01-31,101434,101767,6-2 6-4,3,R16
1994-495,Dubai,Hard,32,1994-01-31,101965,101185,6-2 7-5,3,R16
1994-495,Dubai,Hard,32,1994-01-31,100656,101772,6-4 6-2,3,R16
1994-495,Dubai,Hard,32,1994-01-31,101320,102158,7-5 3-6 6-3,3,R16
1994-495,Dubai,Hard,32,1994-01-31,101334,101567,6-2 3-6 6-2,3,R16
1994-495,Dubai,Hard,32,1994-01-31,101510,101404,6-3 6-4,3,R16
1994-495,Dubai,Hard,32,1994-01-31,101843,101806,6-4 6-3,3,QF
1994-495,Dubai,Hard,32,1994-01-31,101965,101434,6-4 3-6 6-2,3,QF
1994-495,Dubai,Hard,32,1994-01-31,101320,100656,4-6 6-2 3-1 RET,3,QF
1994-495,Dubai,Hard,32,1994-01-31,101334,101510,6-4 0-6 7-5,3,QF
1994-495,Dubai,Hard,32,1994-01-31,101843,101965,6-2 6-1,3,SF
1994-495,Dubai,Hard,32,1994-01-31,101320,101334,6-2 6-2,3,SF
1994-495,Dubai,Hard,32,1994-01-31,101320,101843,6-4 6-2,3,F
1994-496,Marseille,Carpet,32,1994-01-31,101529,101086,6-7(3) 7-6(4) 6-3,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,101358,101249,7-6(4) 6-3,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,102035,101888,6-4 6-3,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,101703,101195,6-2 7-6(4),3,R32
1994-496,Marseille,Carpet,32,1994-01-31,101820,101233,6-4 6-3,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,101084,101549,6-4 6-2,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,101866,102233,7-5 6-4,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,101391,101475,6-4 3-2 RET,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,101589,101280,6-2 6-4,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,101362,102338,6-3 6-7(2) 7-6(5),3,R32
1994-496,Marseille,Carpet,32,1994-01-31,100936,101285,6-1 6-3,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,101414,100837,6-2 6-4,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,102088,102238,6-1 6-4,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,101507,101481,6-4 6-3,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,210013,101733,6-4 6-2,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,101717,101611,3-6 6-3 6-4,3,R32
1994-496,Marseille,Carpet,32,1994-01-31,101529,101358,6-3 7-6(3),3,R16
1994-496,Marseille,Carpet,32,1994-01-31,102035,101703,6-2 3-6 7-6(3),3,R16
1994-496,Marseille,Carpet,32,1994-01-31,101820,101084,6-2 6-3,3,R16
1994-496,Marseille,Carpet,32,1994-01-31,101866,101391,7-5 7-6(6),3,R16
1994-496,Marseille,Carpet,32,1994-01-31,101589,101362,6-4 7-6(8),3,R16
1994-496,Marseille,Carpet,32,1994-01-31,100936,101414,4-6 6-2 6-1,3,R16
1994-496,Marseille,Carpet,32,1994-01-31,101507,102088,6-4 2-6 6-4,3,R16
1994-496,Marseille,Carpet,32,1994-01-31,101717,210013,6-3 7-5,3,R16
1994-496,Marseille,Carpet,32,1994-01-31,101529,102035,7-5 7-6(7),3,QF
1994-496,Marseille,Carpet,32,1994-01-31,101820,101866,7-6(4) 7-5,3,QF
1994-496,Marseille,Carpet,32,1994-01-31,101589,100936,6-2 6-4,3,QF
1994-496,Marseille,Carpet,32,1994-01-31,101717,101507,6-1 7-6(7),3,QF
1994-496,Marseille,Carpet,32,1994-01-31,101820,101529,6-2 2-6 6-4,3,SF
1994-496,Marseille,Carpet,32,1994-01-31,101589,101717,7-6(3) 6-3,3,SF
1994-496,Marseille,Carpet,32,1994-01-31,101820,101589,7-6(6) 7-6(4),3,F
1994-D013,Davis Cup G2 QF: CAN vs JAM,Hard,4,1994-02-04,102205,100947,7-5 6-2 6-4,5,RR
1994-D013,Davis Cup G2 QF: CAN vs JAM,Hard,4,1994-02-04,102110,107481,7-5 6-3 6-2,5,RR
1994-D013,Davis Cup G2 QF: CAN vs JAM,Hard,4,1994-02-04,102205,107481,6-1 6-1,3,RR
1994-D013,Davis Cup G2 QF: CAN vs JAM,Hard,4,1994-02-04,102110,108790,6-0 6-2,3,RR
1994-D016,Davis Cup G1 PR: CHN vs JPN,Carpet,4,1994-02-04,101412,101701,6-7(3) 4-6 6-3 6-2 7-5,5,RR
1994-D016,Davis Cup G1 PR: CHN vs JPN,Carpet,4,1994-02-04,101906,101577,6-3 6-1 6-2,5,RR
1994-D016,Davis Cup G1 PR: CHN vs JPN,Carpet,4,1994-02-04,101412,101577,6-4 6-0,3,RR
1994-D016,Davis Cup G1 PR: CHN vs JPN,Carpet,4,1994-02-04,101906,101701,6-4 7-5,3,RR
1994-D017,Davis Cup G2 QF: GUA vs COL,Hard,4,1994-02-04,101495,108583,6-3 7-5 6-4,5,RR
1994-D017,Davis Cup G2 QF: GUA vs COL,Hard,4,1994-02-04,101991,101840,7-6(3) 4-6 6-3 2-6 6-4,5,RR
1994-D017,Davis Cup G2 QF: GUA vs COL,Hard,4,1994-02-04,101991,108583,6-1 5-7 6-4,3,RR
1994-D017,Davis Cup G2 QF: GUA vs COL,Hard,4,1994-02-04,101495,101840,7-6(7) 7-6(4),3,RR
1994-D021,Davis Cup G1 PO: URU vs CUB,Clay,4,1994-02-04,101382,101165,6-1 4-6 6-3 6-0,5,RR
1994-D021,Davis Cup G1 PO: URU vs CUB,Clay,4,1994-02-04,100800,101156,7-5 6-3 6-1,5,RR
1994-D021,Davis Cup G1 PO: URU vs CUB,Clay,4,1994-02-04,101382,101156,6-2 7-6(4),3,RR
1994-D021,Davis Cup G1 PO: URU vs CUB,Clay,4,1994-02-04,100800,101165,6-1 6-4,3,RR
1994-D026,Davis Cup G2 QF: PUR vs ECU,Hard,4,1994-02-04,102152,100939,6-4 6-4 6-4,5,RR
1994-D026,Davis Cup G2 QF: PUR vs ECU,Hard,4,1994-02-04,102839,102078,6-2 6-3 6-4,5,RR
1994-D026,Davis Cup G2 QF: PUR vs ECU,Hard,4,1994-02-04,100939,102839,6-3 6-3,3,RR
1994-D026,Davis Cup G2 QF: PUR vs ECU,Hard,4,1994-02-04,102152,102078,2-6 7-5 6-4,3,RR
1994-D050,Davis Cup G2 QF: KSA vs IRI,Hard,4,1994-02-04,108596,108751,6-4 6-4 6-4,5,RR
1994-D050,Davis Cup G2 QF: KSA vs IRI,Hard,4,1994-02-04,108842,108595,7-6(6) 6-2 7-5,5,RR
1994-D050,Davis Cup G2 QF: KSA vs IRI,Hard,4,1994-02-04,108595,108753,7-5 6-2 6-4,5,RR
1994-D050,Davis Cup G2 QF: KSA vs IRI,Hard,4,1994-02-04,108842,108596,7-6(6) 6-4,3,RR
1994-D061,Davis Cup G1 PR: ZIM vs LUX,Hard,4,1994-02-04,102286,111067,6-1 6-1 6-2,5,RR
1994-D061,Davis Cup G1 PR: ZIM vs LUX,Hard,4,1994-02-04,107689,101203,7-5 6-4 3-6 7-6(2),5,RR
1994-D061,Davis Cup G1 PR: ZIM vs LUX,Hard,4,1994-02-04,102286,101203,6-4 3-6 6-2,3,RR
1994-D061,Davis Cup G1 PR: ZIM vs LUX,Hard,4,1994-02-04,111067,102267,6-3 7-5,3,RR
1994-D064,Davis Cup G2 QF: TPE vs MAS,Clay,4,1994-02-04,101349,101764,6-7(4) 6-2 7-6(6) 7-5,5,RR
1994-D064,Davis Cup G2 QF: TPE vs MAS,Clay,4,1994-02-04,102119,101802,6-3 6-1 6-3,5,RR
1994-D064,Davis Cup G2 QF: TPE vs MAS,Clay,4,1994-02-04,102119,101349,7-6(6) 6-2 6-4,5,RR
1994-D064,Davis Cup G2 QF: TPE vs MAS,Clay,4,1994-02-04,101764,101802,6-1 7-5 6-3,5,RR
1994-D065,Davis Cup G1 PO: PER vs MEX,Clay,4,1994-02-04,101409,101955,1-6 6-3 6-0 7-5,5,RR
1994-D065,Davis Cup G1 PO: PER vs MEX,Clay,4,1994-02-04,101641,102147,4-6 6-7(5) 6-0 6-3 6-4,5,RR
1994-D065,Davis Cup G1 PO: PER vs MEX,Clay,4,1994-02-04,102147,101409,4-4 RET,5,RR
1994-D065,Davis Cup G1 PO: PER vs MEX,Clay,4,1994-02-04,101955,101641,3-6 6-0 6-3,3,RR
1994-D069,Davis Cup G2 QF: SIN vs PAK,Hard,4,1994-02-04,102068,108881,6-1 6-4 6-3,5,RR
1994-D069,Davis Cup G2 QF: SIN vs PAK,Hard,4,1994-02-04,102826,108882,6-1 6-1 6-1,5,RR
1994-D069,Davis Cup G2 QF: SIN vs PAK,Hard,4,1994-02-04,102826,108881,6-3 6-2,3,RR
1994-D069,Davis Cup G2 QF: SIN vs PAK,Hard,4,1994-02-04,102068,108882,3-0 Played and unfinished,5,RR
1994-D072,Davis Cup G2 QF: PAR vs VEN,Clay,4,1994-02-04,102655,101979,6-3 6-3 6-4,5,RR
1994-D072,Davis Cup G2 QF: PAR vs VEN,Clay,4,1994-02-04,101809,108182,7-5 6-3 6-3,5,RR
1994-D072,Davis Cup G2 QF: PAR vs VEN,Clay,4,1994-02-04,101979,101809,4-6 6-3 6-3,3,RR
1994-D072,Davis Cup G2 QF: PAR vs VEN,Clay,4,1994-02-04,102655,108182,5-7 7-5 7-5,3,RR
1994-D075,Davis Cup G2 QF: THA vs SRI,Hard,4,1994-02-04,102097,108836,6-3 6-0 6-3,5,RR
1994-D075,Davis Cup G2 QF: THA vs SRI,Hard,4,1994-02-04,108532,108849,6-2 6-1 6-1,5,RR
1994-D075,Davis Cup G2 QF: THA vs SRI,Hard,4,1994-02-04,102097,108849,6-3 7-5,3,RR
1994-D075,Davis Cup G2 QF: THA vs SRI,Hard,4,1994-02-04,108532,108836,6-0 6-0,3,RR
1994-402,Memphis,Hard,48,1994-02-07,102202,102162,6-3 7-5,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101348,101026,6-3 2-6 6-4,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101901,101920,6-3 7-5,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101552,102235,2-6 6-2 6-3,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101647,101783,6-3 6-4,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101932,101889,6-4 4-6 6-3,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101284,101398,6-2 6-4,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101106,101746,3-6 6-2 6-3,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101750,101312,6-4 6-7(4) 6-3,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101711,101543,6-4 6-4,3,R64
1994-402,Memphis,Hard,48,1994-02-07,102053,101354,6-4 7-5,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101789,101897,6-1 6-4,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101805,100954,6-1 6-2,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101788,102029,7-6(6) 6-3,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101179,102304,6-4 6-4,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101797,101214,6-3 6-3,3,R64
1994-402,Memphis,Hard,48,1994-02-07,101793,102202,7-5 5-7 6-3,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101348,101866,1-6 6-0 6-1,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101901,101381,6-4 1-6 6-3,3,R32
1994-402,Memphis,Hard,48,1994-02-07,100763,101552,6-2 6-1,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101613,101647,6-1 6-1,3,R32
1994-402,Memphis,Hard,48,1994-02-07,102358,101932,6-3 6-2,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101265,101284,6-4 6-1,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101230,101106,6-3 6-4,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101750,101862,7-6(1) 6-1,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101711,101917,7-6(8) 6-0,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101373,102053,3-6 6-3 6-4,3,R32
1994-402,Memphis,Hard,48,1994-02-07,102021,101789,6-7(9) 6-4 6-3,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101235,101805,4-6 6-2 6-0,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101890,101788,7-6(4) 6-7(4) 6-0,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101084,101179,7-5 4-2 RET,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101774,101797,6-7(8) 6-3 6-2,3,R32
1994-402,Memphis,Hard,48,1994-02-07,101793,101348,6-3 6-3,3,R16
1994-402,Memphis,Hard,48,1994-02-07,100763,101901,6-3 6-0,3,R16
1994-402,Memphis,Hard,48,1994-02-07,102358,101613,6-7(3) 7-6(3) 6-1,3,R16
1994-402,Memphis,Hard,48,1994-02-07,101265,101230,6-3 6-2,3,R16
1994-402,Memphis,Hard,48,1994-02-07,101711,101750,6-4 6-4,3,R16
1994-402,Memphis,Hard,48,1994-02-07,101373,102021,6-4 6-3,3,R16
1994-402,Memphis,Hard,48,1994-02-07,101235,101890,6-7(2) 6-4 6-4,3,R16
1994-402,Memphis,Hard,48,1994-02-07,101774,101084,7-5 7-5,3,R16
1994-402,Memphis,Hard,48,1994-02-07,100763,101793,6-4 6-4,3,QF
1994-402,Memphis,Hard,48,1994-02-07,101265,102358,6-3 7-6(4),3,QF
1994-402,Memphis,Hard,48,1994-02-07,101711,101373,6-3 6-3,3,QF
1994-402,Memphis,Hard,48,1994-02-07,101774,101235,6-1 6-7(7) 7-6(2),3,QF
1994-402,Memphis,Hard,48,1994-02-07,100763,101265,7-6(3) 6-1,3,SF
1994-402,Memphis,Hard,48,1994-02-07,101774,101711,6-3 4-6 7-5,3,SF
1994-402,Memphis,Hard,48,1994-02-07,101774,100763,6-4 7-5,3,F
1994-408,Milan,Carpet,32,1994-02-07,101529,101124,6-4 6-3,3,R32
1994-408,Milan,Carpet,32,1994-02-07,101086,102146,6-1 6-0,3,R32
1994-408,Milan,Carpet,32,1994-02-07,101900,101601,6-2 6-4,3,R32
1994-408,Milan,Carpet,32,1994-02-07,100923,101820,6-3 6-7(3) 6-3,3,R32
1994-408,Milan,Carpet,32,1994-02-07,101611,102154,7-5 7-5,3,R32
1994-408,Milan,Carpet,32,1994-02-07,102238,101481,6-4 3-6 6-4,3,R32
1994-408,Milan,Carpet,32,1994-02-07,101195,102257,7-6(5) 7-6(3),3,R32
1994-408,Milan,Carpet,32,1994-02-07,101414,101589,5-7 6-2 6-4,3,R32
1994-408,Milan,Carpet,32,1994-02-07,101434,101507,6-3 7-5,3,R32
1994-408,Milan,Carpet,32,1994-02-07,100962,102158,6-4 6-4,3,R32
1994-408,Milan,Carpet,32,1994-02-07,101727,101806,7-5 6-3,3,R32
1994-408,Milan,Carpet,32,1994-02-07,101964,101205,6-4 6-4,3,R32
1994-408,Milan,Carpet,32,1994-02-07,101120,101190,6-4 7-6(3),3,R32
1994-408,Milan,Carpet,32,1994-02-07,100936,101723,6-4 6-1,3,R32
1994-408,Milan,Carpet,32,1994-02-07,101733,101475,6-3 7-5,3,R32
1994-408,Milan,Carpet,32,1994-02-07,101843,101334,6-2 6-7(3) 6-1,3,R32
1994-408,Milan,Carpet,32,1994-02-07,101086,101529,6-2 6-7(3) 6-3,3,R16
1994-408,Milan,Carpet,32,1994-02-07,100923,101900,6-3 6-2,3,R16
1994-408,Milan,Carpet,32,1994-02-07,101611,102238,6-3 4-6 6-2,3,R16
1994-408,Milan,Carpet,32,1994-02-07,101414,101195,6-3 3-6 6-3,3,R16
1994-408,Milan,Carpet,32,1994-02-07,101434,100962,7-5 6-2,3,R16
1994-408,Milan,Carpet,32,1994-02-07,101964,101727,6-3 6-2,3,R16
1994-408,Milan,Carpet,32,1994-02-07,101120,100936,7-5 3-6 7-6(2),3,R16
1994-408,Milan,Carpet,32,1994-02-07,101843,101733,6-4 6-4,3,R16
1994-408,Milan,Carpet,32,1994-02-07,101086,100923,4-6 6-1 6-4,3,QF
1994-408,Milan,Carpet,32,1994-02-07,101414,101611,6-2 4-6 6-2,3,QF
1994-408,Milan,Carpet,32,1994-02-07,101434,101964,6-4 4-6 6-2,3,QF
1994-408,Milan,Carpet,32,1994-02-07,101843,101120,6-1 6-0,3,QF
1994-408,Milan,Carpet,32,1994-02-07,101414,101086,7-6(6) 6-1,3,SF
1994-408,Milan,Carpet,32,1994-02-07,101434,101843,4-6 6-1 6-4,3,SF
1994-408,Milan,Carpet,32,1994-02-07,101414,101434,6-2 3-6 6-3,3,F
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101529,100923,6-4 6-3,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101772,101298,6-3 4-6 6-1,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101334,102238,6-2 6-3,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101414,102184,6-1 6-4,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101964,101965,3-6 6-3 6-2,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101475,101142,6-3 6-2,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,100936,101439,6-2 7-6(3),3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101611,101723,6-7(6) 6-4 7-6(2),3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101320,101086,6-4 3-6 6-3,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101391,101195,6-4 6-4,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101727,101185,6-2 6-4,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101222,101806,6-7(4) 7-6(2) 6-0,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101589,101434,6-2 7-6(2),3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101120,101234,2-6 6-3 6-3,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,102338,100763,7-6(5) 6-1,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101843,101249,3-6 7-6(3) 6-4,3,R32
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101529,101772,6-2 6-1,3,R16
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101414,101334,7-5 7-5,3,R16
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101964,101475,6-3 4-6 6-0,3,R16
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,100936,101611,6-4 6-7(0) 6-3,3,R16
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101320,101391,6-3 4-6 6-1,3,R16
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101222,101727,7-6(0) 6-1,3,R16
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101589,101120,6-3 7-6(7),3,R16
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101843,102338,1-6 7-5 6-1,3,R16
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101414,101529,6-3 7-6(4),3,QF
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101964,100936,6-1 5-7 6-4,3,QF
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101222,101320,6-3 2-6 6-3,3,QF
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101843,101589,6-3 6-2,3,QF
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101964,101414,3-6 6-3 6-3,3,SF
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101222,101843,4-6 6-3 6-2,3,SF
1994-357,Stuttgart Indoor,Carpet,32,1994-02-14,101222,101964,4-6 6-4 6-2 6-2,5,F
1994-401,Philadelphia,Carpet,32,1994-02-14,101797,101948,7-6(8) 6-4,3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,100954,101917,6-2 6-4,3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,102257,101932,7-6(5) 7-6(3),3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,101409,101373,6-3 6-2,3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,101774,101871,6-1 1-6 6-4,3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,101026,101597,7-5 6-2,3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,101235,100284,6-4 2-6 7-6(3),3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,101746,101613,6-2 4-6 7-6(1),3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,100656,101265,6-4 4-6 6-4,3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,101890,101924,7-6(2) 7-6(3),3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,101084,102358,6-3 7-5,3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,102021,101901,3-6 6-1 6-2,3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,101230,101543,6-4 1-6 6-4,3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,101711,101647,7-5 7-6(6),3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,101788,102205,6-4 6-3,3,R32
1994-401,Philadelphia,Carpet,32,1994-02-14,101793,101687,6-3 6-0,3,R32
